id,created_at,updated_at,source_key,pdf_stem,pdf_filename,year,exam_type,exam_session,is_secondary_language,exam_part,problem_number,sub_part,statement_text,solution_text,max_points,formula_image_urls,figure_urls,has_figure,difficulty_level,topic_tags,human_reviewed,reviewed_by,reviewed_at,ocr_used,notes,problem_image_url
773c9fff-9a9f-4162-8780-1810aeb15642,2026-03-28 16:46:36.525281+00,2026-04-13 09:32:15.620413+00,k_mat_07okt_fl__013__a,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,13,a,"a)
Mely pozitív egész számokra igaz a következő egyenlőtlenség?
−
−<
x
x
2
13
2
5
5",null,12,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_013.png
2496dbbc-b5fe-4325-881a-49a46d7a16a7,2026-03-28 16:46:36.725481+00,2026-04-13 09:32:21.385863+00,k_mat_07okt_fl__014__c,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,14,c,"Az iskola rajztermében minden rajzasztalhoz két széket tettek, de így a legnagyobb
létszámú osztályból nyolc tanulónak nem jutott ülőhely. Minden rajzasztalhoz betettek
egy további széket, és így hét üres hely maradt, amikor ebből az osztályból mindenki
leült.

c)
Mennyi a valószínűsége annak, hogy a három korongot véletlenszerűen
megforgatva olyan dátumot kapunk, amely biztosan létezik az évben, ha az
nem szökőév.

február
1
5

a)
b)
c)
Ö.:",null,12,[],[],false,null,"[""egyenletek"",""kombinatorika"",""valoszinuseg"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_014.png
8a895f46-62a1-41f7-88fe-2bdac6909cb7,2026-03-28 16:46:36.77569+00,2026-04-13 09:32:26.422579+00,k_mat_07okt_fl__015__a,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,15,a,"Egy négyzet és egy rombusz egyik oldala közös, a közös oldal 13 cm hosszú. A négyzet
és a rombusz területének az aránya  2 : 1.
a)
Mekkora a rombusz magassága?",null,12,[],[],false,null,"[""geometria-sik"",""trigonometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_015.png
008db111-e4ca-48d6-b52c-9749d8e1e2f5,2026-03-28 16:46:37.083176+00,2026-04-13 09:32:32.346023+00,k_mat_07okt_fl__016__d,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,16,d,"Egy televíziós vetélkedőn 20 játékos vesz részt. A műsorvezető kérdésére a lehetséges
három válasz közül kell a játékosoknak az egyetlen helyes megoldást kiválasztani,
melyet az  A, a  B vagy a  C gomb megnyomásával jelezhetnek. A vetélkedő három
fordulóból áll, minden fordulóban négy kérdésre kell válaszolni. Amelyik versenyző
hibásan válaszol, 0 pontot kap. A helyes válaszért annyi pont jár, ahány helytelen válasz
született (pl. ha Péter jól válaszol és 12-en hibáznak, akkor Péter 12 pontot szerez).

d)
Hány játékosnak kell helyesen válaszolnia egy adott kérdésre ahhoz, hogy a
20 játékosnak erre a kérdésre kapott összpontszáma a lehető legtöbb legyen?
Válaszát indokolja!
a)
b)
c)
d)
Ö.:
A 16-18. feladatok közül tetszés szerint választott kettőt kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon lévő üres négyzetbe!",null,17,[],[],false,null,"[""valoszinuseg"",""statisztika"",""szovegfeladas"",""kombinatorika""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_016.png
1c9dbc1e-65b4-4800-a26a-961237c18a9e,2026-03-28 16:46:37.138611+00,2026-04-13 09:32:42.787375+00,k_mat_07okt_fl__017__a,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,17,a,"Szabó nagymamának öt unokája van, közülük egy lány és négy fiú. Nem szeret levelet
írni, de minden héten ír egy-egy unokájának, így öt hét alatt mindegyik unoka kap
levelet.
a)
Hányféle sorrendben kaphatják meg az unokák a levelüket az öt hét alatt?",null,17,[],[],false,null,"[""kombinatorika"",""valoszinuseg"",""sorozatok"",""exponencialis"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_017.png
0b27a6e3-94ad-443f-ac6d-d42a88fdcebe,2026-03-28 16:46:37.192551+00,2026-04-13 09:32:49.476089+00,k_mat_07okt_fl__017__b,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,17,b,"Szabó nagymamának öt unokája van, közülük egy lány és négy fiú. Nem szeret levelet
írni, de minden héten ír egy-egy unokájának, így öt hét alatt mindegyik unoka kap
levelet.

b)
Ha a nagymama véletlenszerűen döntötte el, hogy melyik héten melyik
unokájának írt levél következik, akkor mennyi annak a valószínűsége, hogy
lányunokája levelét az ötödik héten írta meg?
Szabó nagymama sálat kötött egyetlen lányunokájának. Az első napon 8 cm készült el a
sálból, és a nagymama elhatározta, hogy a további napokon minden nap 20 százalékkal
többet köt meg, mint az előző napon. Ezt az elhatározását tartani tudta.",null,17,[],[],false,null,"[""kombinatorika"",""valoszinuseg"",""sorozatok"",""exponencialis"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_017.png
9e01bcac-4789-4b81-80a2-6d81909aa23b,2026-03-28 16:46:38.38566+00,2026-04-13 09:32:54.446571+00,k_mat_07maj_fl__001__,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,I,1,null,"Egyszerűsítse a következő törtet! (a ;  b  valós szám,  a·b ≠ 0 )
2 −
ab
b
a
2
ab

Az egyszerűsített tört:",null,2,[],[],false,null,"[""algebra""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_001.png
e6132920-8bd8-4a59-b35d-b87c8cfa7877,2026-03-28 16:46:37.406827+00,2026-04-13 09:32:59.415352+00,k_mat_07okt_fl__018__c,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,18,c,"Egyenlő szárú háromszög alapja 40 cm, szárainak hossza 52 cm. A háromszöget
megforgatjuk a szimmetriatengelye körül.
(A válaszait két tizedesjegyre kerekítve adja meg!)

c)
Mekkora a felszíne annak a gömbnek, amelyik érinti a kúp alapkörét és a
palástját?",null,17,[],[],false,null,"[""geometria-ter"",""trigonometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_018.png
27b0180d-fc93-4439-8930-7cd97694a854,2026-03-28 16:46:37.4609+00,2026-04-13 09:33:04.883909+00,k_mat_07okt_fl__018__d,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,II,18,d,"Egyenlő szárú háromszög alapja 40 cm, szárainak hossza 52 cm. A háromszöget
megforgatjuk a szimmetriatengelye körül.
(A válaszait két tizedesjegyre kerekítve adja meg!)

d)
Mekkora a kúp kiterített palástjának területe?

a)
b)
c)
d)
Ö.:",null,17,[],[],false,null,"[""geometria-ter"",""trigonometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_018.png
364f7532-e987-4db1-a3c0-02f8ed472681,2026-03-28 16:46:37.517085+00,2026-04-13 09:33:10.847448+00,e_mat_07okt_fl__001__a,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,I,1,a,"a)
Oldja meg a valós számok halmazán az alábbi egyenletet!
−
= x
2
6
x
b)
Oldja meg a valós számpárok halmazán az alábbi egyenletrendszert!
(
)
=
+
⎫
lg
2
lg
x
y
x
⎬
(
) ⎭
−
+
=
1
lg
2
lg
lg
y
x

a)
b)
Ö.:",null,14,[],[],false,null,"[""egyenletek"",""exponencialis""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_001.png
3ed72260-7074-4dc6-abd8-a28cf95688eb,2026-03-28 16:46:37.563012+00,2026-04-13 09:33:15.771085+00,e_mat_07okt_fl__002__,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,I,2,null,"Egy családnak olyan téglalap alakú telke van, melynek két szomszédos oldala 68 m,
illetve 30 m hosszú. A telek egyik sarkánál úgy rögzítettek egy kerti locsoló
berendezést, hogy a telek rövidebb oldalától 4 m-re, a vele szomszédos oldaltól 3 m-re
legyen. A locsoló berendezés körbe forgó locsolófeje azt a részt öntözi, amely a rögzítés
helyétől legalább 0,5 m-re, de legfeljebb 4 m-re van. A telek mekkora területű részét
öntözi a locsoló berendezés, és ez hány százaléka a telek területének?

Ö.:",null,11,[],[],false,null,"[""geometria-sik"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_002.png
2f521598-b010-4474-b1fc-442a34c81e4d,2026-03-28 16:46:37.765913+00,2026-04-13 09:33:20.743958+00,e_mat_07okt_fl__004__a,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,I,4,a,"Egyszerre feldobunk hat szabályos dobókockát, amelyek különböző színűek.
a)
Mennyi a valószínűsége annak, hogy mindegyik kockával más számot dobunk?",null,14,[],[],false,null,"[""valoszinuseg"",""kombinatorika""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_004.png
dadb3e6f-8889-43c4-877f-695bbd7bcc0e,2026-03-28 16:46:37.816864+00,2026-04-13 09:33:25.346433+00,e_mat_07okt_fl__004__b,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,I,4,b,"Egyszerre feldobunk hat szabályos dobókockát, amelyek különböző színűek.
b)
Számítsa ki annak a valószínűségét, hogy egy dobásnál a hat dobott szám
összege legalább 34 lesz?

a)
b)
Ö.:
Az 5-9. feladatok közül tetszés szerint választott négyet kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,14,[],[],false,null,"[""valoszinuseg"",""kombinatorika""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_004.png
882d8d37-e2e4-4f17-a720-e2f428ab1e87,2026-03-28 16:46:37.86714+00,2026-04-13 09:33:30.15175+00,e_mat_07okt_fl__005__a,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,II,5,a,"°
=
∠
60
BAC
.
Az ABC háromszög körülírt körének sugara 26 cm,
Számítsa ki a BC oldal hosszát!
a)",null,16,[],[],false,null,"[""geometria-sik"",""trigonometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_005.png
a3a0ac02-d94f-4010-93f6-4afcc88d5f38,2026-03-28 16:46:37.915824+00,2026-04-13 09:33:34.399336+00,e_mat_07okt_fl__005__b,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,II,5,b,"°
=
∠
60
BAC
.
Az ABC háromszög körülírt körének sugara 26 cm,
Hány fokos a háromszög másik két szöge, ha az AC oldal b cm, az AB oldal
b)
pedig 3b cm hosszúságú?
A keresett értékeket egy tizedes jegyre kerekítve adja meg!

a)
b)
Ö.:
Az 5-9. feladatok közül tetszés szerint választott négyet kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,16,[],[],false,null,"[""geometria-sik"",""trigonometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_005.png
1b44d5f4-9f85-4959-b790-1cb4678f1027,2026-03-28 16:46:37.975844+00,2026-04-13 09:33:39.636157+00,e_mat_07okt_fl__006__a,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,II,6,a,"3 +
]
[
( )
−
=
→
−
Adott az f függvény:
x
x
x
f
f
192
4
;
6
;
1
:
.
R
Határozza meg  f zérushelyeit, és elemezze az  f függvényt monotonitás
a)
szempontjából!
Jelölje c az f értelmezési tartományának egy pozitív elemét.",null,16,[],[],false,null,"[""fuggvenyek"",""differencialszamitas"",""integralszamitas"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_006.png
7ffd4e95-f68e-4145-9fe8-f26461bb6dd5,2026-03-28 16:46:38.023735+00,2026-04-13 09:33:45.843133+00,e_mat_07okt_fl__006__b,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,II,6,b,"3 +
]
[
( )
−
=
→
−
Adott az f függvény:
x
x
x
f
f
192
4
;
6
;
1
:
.
R

Határozza meg a c értékét úgy, hogy az x tengely  [
]
szakasza, az
c
;
0
b)
=
−c
0
x
egyenletű egyenes és az f grafikonja által közbezárt síkidom területe
704 területegységnyi legyen!

a)
b)
Ö.:
Az 5-9. feladatok közül tetszés szerint választott négyet kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,16,[],[],false,null,"[""fuggvenyek"",""differencialszamitas"",""integralszamitas"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_006.png
cadb7200-5a7f-4fd5-9992-442debe7e5ca,2026-03-28 16:46:38.180141+00,2026-04-13 09:33:51.89038+00,e_mat_07okt_fl__008__a,e_mat_07okt_fl,e_mat_07okt_fl.pdf,2007,emelt,oktober,false,II,8,a,"Hat úszó: A, B, C, D, E és F indul a 100 méteres pillangóúszás döntőjében. Egy
fogadóirodában ennek a döntőnek az első, a második és a hármadik helyezettjére lehet
tippelni egy szelvényen. Az a fogadószelvény érvényes, amelyen megnevezték az első,
a második és a harmadik helyezettet. Ha a fogadó valamelyik helyezésre nem ír tippet,
vagy a hat induló nevén kívül más nevet is beír, vagy egy nevet többször ír be, akkor
szelvénye érvénytelen. Holtverseny nincs, és nem is lehet rá fogadni.
a)
Hány szelvényt kell kitöltenie annak, aki minden lehetséges esetre egy-egy
érvényes fogadást akar kötni?
A döntő végeredménye a következő lett: első az A, második a B, harmadik a C
versenyző.",null,16,[],[],false,null,"[""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_07okt_fl/crops/e_mat_07okt_fl_prob_008.png
3d838eaa-b7f1-42fd-80f4-c83d8d14b0bd,2026-03-28 16:46:38.533679+00,2026-04-13 09:33:55.916282+00,k_mat_07maj_fl__004__,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,I,4,null,"Bea édesapja két és félszer olyan idős most, mint Bea. 5 év múlva az édesapa 50 éves
lesz. Hány éves most Bea?
Válaszát indokolja!

Bea jelenlegi életkora:",null,2,[],[],false,null,"[""egyenletek"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_004.png
d0dd7d31-6337-46d8-bcc9-d210a4101121,2026-03-28 16:46:38.586919+00,2026-04-13 09:34:00.542072+00,k_mat_07maj_fl__005__,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,I,5,null,"2 +
−
−x
A valós számok halmazán értelmezett
4
)1
(
x a
függvénynek minimuma vagy
maximuma van? Adja meg a szélsőérték helyét és értékét!

Aláhúzással jelölje:
Minimuma / Maximuma van.

Szélsőérték helye:

Szélsőérték értéke:",null,1,[],[],false,null,"[""fuggvenyek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_005.png
a67a8e0d-2c7e-4c8d-9358-cc19c6f66314,2026-03-28 16:46:38.97753+00,2026-04-13 09:34:06.439186+00,k_mat_07maj_fl__013__a,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,II,13,a,"(
)
−
⋅
−
<
+
2
2
7
x
x
a) Oldja meg a
egyenlőtlenséget a valós számok halmazán!",null,12,[],[],false,null,"[""egyenletek"",""halmazok""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_013.png
683fb933-b39b-4f4a-9fb3-62cbccfad211,2026-03-28 16:46:39.174327+00,2026-04-13 09:34:12.16131+00,k_mat_07maj_fl__014__b,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,II,14,b,"A városi középiskolás egyéni teniszbajnokság egyik csoportjába hatan kerültek: András,
Béla, Csaba, Dani, Ede és Feri. A versenykiírás szerint bármely két fiúnak pontosan
egyszer kell játszania egymással. Eddig András már játszott Bélával, Danival és Ferivel.
Béla játszott már Edével is. Csaba csak Edével játszott, Dani pedig Andráson kívül csak
Ferivel. Ede és Feri egyaránt két mérkőzésen van túl.
b) Hány mérkőzés van még hátra?",null,12,[],[],false,null,"[""grafelmelet"",""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_014.png
4e4fb7cc-a2a8-4a3e-8e17-45f008cf2cd3,2026-03-28 16:46:39.470369+00,2026-04-13 09:34:18.071573+00,k_mat_07maj_fl__016__b,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,II,16,b,"b)
Írja fel az AB átmérőjű kör egyenletét, ahol  A(–5; 3) és B(1; –5).
Számítással döntse el, hogy az S (1; 3) pont rajta van-e a körön!",null,17,[],[],false,null,"[""koordinata-geometria"",""geometria-sik""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_016.png
256dcaba-0cc2-400a-88dc-81745bc29fdd,2026-03-28 16:46:39.521813+00,2026-04-13 09:34:23.384523+00,k_mat_07maj_fl__016__c,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,II,16,c,"c)
Adja meg az ABC háromszög C csúcsának koordinátáit, ha tudja, hogy az
S (1; 3) pont a háromszög súlypontja!

a)
b)
c)
Ö.:
A 16-18. feladatok közül tetszés szerint választott kettőt kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon lévő üres négyzetbe!",null,17,[],[],false,null,"[""koordinata-geometria"",""geometria-sik""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_016.png
828f9062-4339-40a2-9dc4-547928b7b6e1,2026-03-28 16:46:39.879791+00,2026-04-13 09:34:28.695602+00,k_mat_07maj_fl__018__c,k_mat_07maj_fl,k_mat_07maj_fl.pdf,2007,kozep,majus,false,II,18,c,"c)
Számítsa ki annak a valószínűségét, hogy a  b) kérdésben szereplő számok közül
véletlenszerűen egyet kiválasztva, a kiválasztott szám osztható 9-cel!

a)
b)
c)
Ö.:",null,17,[],[],false,null,"[""sorozatok"",""szamelmelet"",""valoszinuseg"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07maj_fl/crops/k_mat_07maj_fl_prob_018.png
c89e88ae-359f-47a4-b2d8-672c820aa5fc,2026-03-28 16:46:39.937461+00,2026-04-13 09:34:34.973589+00,e_mat_06okt_fl__001__a,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,I,1,a,"Oldja meg az alábbi egyenleteket a valós számok halmazán!
=
+
+
+
2
)1
3
lg(
)
7
lg(
x
x
a)",null,11,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_001.png
1469b848-db8c-4192-b8d2-e561ca5ab409,2026-03-28 16:46:39.988646+00,2026-04-13 09:34:39.181093+00,e_mat_06okt_fl__001__b,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,I,1,b,"Oldja meg az alábbi egyenleteket a valós számok halmazán!

+
=
1
23
x
x
2
b)

a)
b)
Ö.:",null,11,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_001.png
587790ba-e996-433c-a0d9-298898b29f8e,2026-03-28 16:46:40.03463+00,2026-04-13 09:34:44.483641+00,e_mat_06okt_fl__002__a,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,I,2,a,"Egy szabályos játékkocka két oldalára 0-át, két oldalára 2-est, két oldalára 4-est írunk. A
dobókockát ötször egymás után feldobjuk, és a dobások eredményét rendre
feljegyezzük.
a)
Hányféle számötöst jegyezhetünk fel?",null,12,[],[],false,null,"[""kombinatorika""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_002.png
6d91176d-c2f3-4d28-8118-6a8c3a67fff7,2026-03-28 16:46:40.085068+00,2026-04-13 09:34:50.139124+00,e_mat_06okt_fl__002__b,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,I,2,b,"Egy szabályos játékkocka két oldalára 0-át, két oldalára 2-est, két oldalára 4-est írunk. A
dobókockát ötször egymás után feldobjuk, és a dobások eredményét rendre
feljegyezzük.
b)
Hányféle számötös esetében lehet a dobott pontok összege 10?

a)
b)
Ö.:",null,12,[],[],false,null,"[""kombinatorika""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_002.png
1b2efb4d-e415-49cc-9fe0-61d65c0f5f90,2026-03-28 16:46:40.149328+00,2026-04-13 09:34:57.414677+00,e_mat_06okt_fl__003__,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,I,3,null,"Igazolja, hogy ha egy háromszög szögeire érvényes az alábbi összefüggés:
(
)
(
)
γ
β
γ
α
β
α
+
+
=
,
cos
:
cos
sin
:
sin
akkor a háromszög egyenlő szárú vagy derékszögű!

Ö.:",null,14,[],[],false,null,"[""trigonometria"",""bizonyitasok"",""geometria-sik""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_003.png
f8e0d363-2f81-423d-a532-54a86e46ab32,2026-03-28 16:46:40.450937+00,2026-04-13 09:35:05.412196+00,e_mat_06okt_fl__006__,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,II,6,null,"Egy arborétumban 1969 óta figyelik a fák természetes növekedését. Úgy tapasztalták,
hogy a mandzsu fűzfa magasságát közelítően jól írja le az
10
( )
−
=
12
t
m
képlet;
+
1
t
a hegyi mamutfenyő magasságát közelítően jól írja le a következő formula:
( )
+
+
⋅
=
.
4,0
1
4,0
5
t
t
h
( ≥
)1
t
, és a magasságot
Mindkét formulában  t az 1969 óta eltelt időt jelöli években
méterben számolják.
Szemléltesse a mandzsu fűzfa és a hegyi mamutfenyő magasságának változását,
a)
olyan közös oszlopdiagramon, amely a magasság értékeket az 1970 és 2000
közötti időszakban 10 évenként mutatja! A diagramon tüntesse fel a számított
magasságértékeket!
A mamutfenyő melyik évben érte el 10,5 méteres magasságot?
b)
Indokolja, hogy nem lehet olyan fa az arborétumban, amelynek magasságát a
c)
( )
+
+
−
=
2
3
60
72
5,
16
t
t
t
t
g
képlet írja le! (A magasságot centiméterben
≤
számolják,  t az 1985 óta eltelt időt jelöli években, és
.)
21
t

a)
b)
c)
Ö.:
Az 5-9. feladatok közül tetszés szerint választott négyet kell megoldania, a
kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,16,[],[],false,null,"[""fuggvenyek"",""egyenletek"",""differencialszamitas"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_006.png
7b53fdcc-dc63-4870-96df-36da03d45030,2026-03-28 16:46:40.497089+00,2026-04-13 09:35:10.776155+00,e_mat_06okt_fl__007__a,e_mat_06okt_fl,e_mat_06okt_fl.pdf,2006,emelt,oktober,false,II,7,a,"Egy húrnégyszög három szögéről tudjuk, hogy mértékük aránya 7 : 6 : 8.
Mekkorák a húrnégyszög szögei?
a)
Matematika órán, miután minden diák megoldotta a feladatot, három tanuló a
következőket állította:
Zsófi: A húrnégyszög minden szöge egész szám.
Peti:
A húrnégyszögnek van derékszöge.
Kata: A húrnégyszög egyik szöge 110°-nál is nagyobb.",null,16,[],[],false,null,"[""geometria-sik"",""logika"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_06okt_fl/crops/e_mat_06okt_fl_prob_007.png
e22edb78-78c7-4554-8943-e7c38f27b394,2026-03-28 16:46:36.378142+00,2026-04-13 09:35:16.834354+00,k_mat_07okt_fl__010__,k_mat_07okt_fl,k_mat_07okt_fl.pdf,2007,kozep,oktober,false,I,10,null,"Fejezze ki az  i  és a  j  vektorok segítségével a  c = 2a – b  vektort, ha  a = 3i – 2j  és
b = –i + 5j !

c =",null,3,[],[],false,null,"[""vektorok""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_07okt_fl/crops/k_mat_07okt_fl_prob_010.png
